PAIR,BID,ASK,TIME
YFI/UST,37985,38020,10-06-21 23:28:11
YFI/UST,37985,38024,10-06-21 23:28:01
YFI/UST,37988,38032,10-06-21 23:27:51
YFI/UST,37984,38030,10-06-21 23:27:41
YFI/UST,38001,38030,10-06-21 23:27:31
YFI/UST,38003,38033,10-06-21 23:27:21
YFI/UST,38005,38043,10-06-21 23:27:11
YFI/UST,37996,38040,10-06-21 23:27:01
YFI/UST,37994,38038,10-06-21 23:26:51
YFI/UST,38007,38047,10-06-21 23:26:41
YFI/UST,37991,38026,10-06-21 23:26:31
YFI/UST,37984,38018,10-06-21 23:26:21
YFI/UST,37993,38028,10-06-21 23:26:11
YFI/UST,37977,38016,10-06-21 23:26:01
YFI/UST,37979,38033,10-06-21 23:25:51
YFI/UST,37968,38030,10-06-21 23:25:41
YFI/UST,37978,38044,10-06-21 23:25:31
YFI/UST,37981,38039,10-06-21 23:25:21
YFI/UST,37950,37985,10-06-21 23:25:11
YFI/UST,37948,37983,10-06-21 23:25:01
YFI/UST,37942,37993,10-06-21 23:24:51
YFI/UST,37931,37981,10-06-21 23:24:41
YFI/UST,37939,37984,10-06-21 23:24:31
YFI/UST,37945,37989,10-06-21 23:24:21
YFI/UST,37946,37997,10-06-21 23:24:11
YFI/UST,37937,37977,10-06-21 23:24:01
YFI/UST,37949,37997,10-06-21 23:23:51
YFI/UST,37948,37995,10-06-21 23:23:41
YFI/UST,37957,38007,10-06-21 23:23:31
YFI/UST,37959,38007,10-06-21 23:23:21
YFI/UST,37960,38007,10-06-21 23:23:11
YFI/UST,37948,37998,10-06-21 23:23:01
YFI/UST,37946,38000,10-06-21 23:22:51
YFI/UST,37948,37997,10-06-21 23:22:41
YFI/UST,37958,38007,10-06-21 23:22:31
YFI/UST,37961,38010,10-06-21 23:22:21
YFI/UST,37965,38012,10-06-21 23:22:11
YFI/UST,37964,38015,10-06-21 23:22:01
YFI/UST,37971,38026,10-06-21 23:21:51
YFI/UST,37971,38021,10-06-21 23:21:41
YFI/UST,37971,38021,10-06-21 23:21:31
YFI/UST,37991,38030,10-06-21 23:21:21
YFI/UST,37988,38035,10-06-21 23:21:11
YFI/UST,37987,38035,10-06-21 23:21:01
YFI/UST,37994,38046,10-06-21 23:20:51
YFI/UST,37996,38049,10-06-21 23:20:41
YFI/UST,38016,38069,10-06-21 23:20:31
YFI/UST,38002,38047,10-06-21 23:20:21
YFI/UST,37995,38037,10-06-21 23:20:10
YFI/UST,38004,38044,10-06-21 23:20:01
YFI/UST,38002,38042,10-06-21 23:19:51
YFI/UST,38006,38048,10-06-21 23:19:41
YFI/UST,38006,38050,10-06-21 23:19:31
YFI/UST,38005,38049,10-06-21 23:19:21
YFI/UST,38017,38049,10-06-21 23:19:11
YFI/UST,38003,38034,10-06-21 23:19:01
YFI/UST,38002,38038,10-06-21 23:18:51
YFI/UST,38005,38046,10-06-21 23:18:41
YFI/UST,37994,38034,10-06-21 23:18:31
YFI/UST,37997,38037,10-06-21 23:18:21
YFI/UST,37987,38033,10-06-21 23:18:11
YFI/UST,37976,38020,10-06-21 23:18:01
YFI/UST,37986,38036,10-06-21 23:17:51
YFI/UST,37996,38036,10-06-21 23:17:41
YFI/UST,37975,38001,10-06-21 23:17:31
YFI/UST,37975,38006,10-06-21 23:17:21
YFI/UST,37977,38005,10-06-21 23:17:11
YFI/UST,37973,38004,10-06-21 23:17:01
YFI/UST,37980,38020,10-06-21 23:16:51
YFI/UST,37975,38016,10-06-21 23:16:41
YFI/UST,37987,38028,10-06-21 23:16:31
YFI/UST,37995,38036,10-06-21 23:16:21
YFI/UST,37991,38038,10-06-21 23:16:11
YFI/UST,38011,38050,10-06-21 23:16:01
YFI/UST,38012,38052,10-06-21 23:15:51
YFI/UST,38014,38050,10-06-21 23:15:41
YFI/UST,38041,38073,10-06-21 23:15:31
YFI/UST,38026,38074,10-06-21 23:15:21
YFI/UST,38027,38070,10-06-21 23:15:11
YFI/UST,38018,38073,10-06-21 23:15:01
YFI/UST,38028,38082,10-06-21 23:14:51
YFI/UST,38029,38086,10-06-21 23:14:41
YFI/UST,38041,38094,10-06-21 23:14:31
YFI/UST,38021,38068,10-06-21 23:14:21
YFI/UST,38021,38064,10-06-21 23:14:11
YFI/UST,38026,38073,10-06-21 23:14:01
